znak_id,tip_znaka,stanje,ulica_id,naziv_ulice,tip_ulice
2144,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2144,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2145,pedestrian_crossing,dobro,6432,Булевар Слободана Јовановића,tertiary
2145,pedestrian_crossing,dobro,6494,Булевар Слободана Јовановића,tertiary
2145,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2145,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2145,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6432,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6494,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2146,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6432,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6494,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2147,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6432,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6494,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2148,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2149,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2149,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2150,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2150,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2151,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2151,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2152,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2152,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2153,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2153,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2154,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2154,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2155,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2155,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2156,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2156,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2157,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2157,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2158,pedestrian_crossing,dobro,6432,Булевар Слободана Јовановића,tertiary
2158,pedestrian_crossing,dobro,6494,Булевар Слободана Јовановића,tertiary
2158,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2158,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2158,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2158,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2159,pedestrian_crossing,dobro,6483,Булевар Европе,secondary
2159,pedestrian_crossing,dobro,6568,Булевар Европе,secondary
2159,pedestrian_crossing,dobro,6607,Булевар Европе,secondary
2164,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2164,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2164,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2165,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2165,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2166,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2166,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2167,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2167,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2168,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2168,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2169,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2169,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2170,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2170,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2171,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2171,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2172,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2172,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2173,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2173,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2176,pedestrian_crossing,dobro,6553,Хајдук Вељкова,tertiary
2177,pedestrian_crossing,dobro,6553,Хајдук Вељкова,tertiary
2178,pedestrian_crossing,dobro,6553,Хајдук Вељкова,tertiary
2178,pedestrian_crossing,dobro,7035,Хајдук Вељкова,tertiary
2178,pedestrian_crossing,dobro,7046,Хајдук Вељкова,tertiary
2178,pedestrian_crossing,dobro,7103,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,6553,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,7035,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,7046,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,7103,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,7109,Хајдук Вељкова,tertiary
2179,pedestrian_crossing,dobro,7134,Булевар краља Петра I,tertiary
2180,pedestrian_crossing,dobro,7099,Браће Поповић,tertiary
2180,pedestrian_crossing,dobro,7101,Браће Поповић,tertiary
2180,pedestrian_crossing,dobro,7127,Браће Поповић,tertiary
2180,pedestrian_crossing,dobro,7128,Браће Поповић,tertiary
2181,pedestrian_crossing,dobro,7099,Браће Поповић,tertiary
2181,pedestrian_crossing,dobro,7101,Браће Поповић,tertiary
2181,pedestrian_crossing,dobro,7127,Браће Поповић,tertiary
2181,pedestrian_crossing,dobro,7128,Браће Поповић,tertiary
2182,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2182,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2182,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2183,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2183,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2184,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2184,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2185,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2185,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2186,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2186,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6504,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2187,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2187,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2188,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2188,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2189,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2189,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2190,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2190,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6495,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6501,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6522,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6528,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2191,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2201,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2201,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2201,pedestrian_crossing,dobro,6613,Хаџи Рувимова,tertiary
2202,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2202,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2202,pedestrian_crossing,dobro,6613,Хаџи Рувимова,tertiary
2203,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2203,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2203,pedestrian_crossing,dobro,6613,Хаџи Рувимова,tertiary
2204,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2204,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
2204,pedestrian_crossing,dobro,6613,Хаџи Рувимова,tertiary
2205,pedestrian_crossing,dobro,6534,Хаџи Рувимова,tertiary
2205,pedestrian_crossing,dobro,6567,Хаџи Рувимова,tertiary
