znak_id,tip_znaka,stanje,ulica_id,najbliza_ulica,tip_ulice,udaljenost_m
1361,pedestrian_crossing,dobro,4658,Nepoznata ulica,service,0.0
1362,pedestrian_crossing,dobro,5064,Бате Бркића,tertiary,0.0
1362,pedestrian_crossing,dobro,5101,Бате Бркића,tertiary,0.0
1363,pedestrian_crossing,dobro,5085,Стевана Хладног,service,0.0
1364,pedestrian_crossing,dobro,4650,Nepoznata ulica,service,0.0
1365,pedestrian_crossing,dobro,4650,Nepoznata ulica,service,0.0
1366,pedestrian_crossing,dobro,5059,Nepoznata ulica,service,0.0
1367,pedestrian_crossing,dobro,5097,Nepoznata ulica,service,0.0
1368,pedestrian_crossing,dobro,5097,Nepoznata ulica,service,0.0
1369,pedestrian_crossing,dobro,5082,Nepoznata ulica,service,0.0
1370,pedestrian_crossing,dobro,4097,Булевар кнеза Милоша,primary,0.0
1371,pedestrian_crossing,dobro,4096,Булевар кнеза Милоша,primary,0.0
1372,pedestrian_crossing,dobro,4129,Nepoznata ulica,residential,0.0
1373,pedestrian_crossing,dobro,4098,Nepoznata ulica,service,0.0
1374,pedestrian_crossing,dobro,4130,Nepoznata ulica,service,0.0
1375,pedestrian_crossing,dobro,4131,Nepoznata ulica,residential,0.0
1376,pedestrian_crossing,dobro,4616,Киш Ернеа,residential,0.0
1377,pedestrian_crossing,dobro,4631,Булевар Европе,residential,0.0
1378,pedestrian_crossing,dobro,5084,Nepoznata ulica,service,0.0
1379,pedestrian_crossing,dobro,4137,Булевар кнеза Милоша,primary,0.0
1380,pedestrian_crossing,dobro,4135,Nepoznata ulica,service,0.0
1381,pedestrian_crossing,dobro,4143,Булевар кнеза Милоша,primary,0.0
1382,pedestrian_crossing,dobro,4136,Nepoznata ulica,service,0.0
1383,pedestrian_crossing,dobro,5088,Антуна Урбана,residential,0.0
1384,pedestrian_crossing,dobro,4138,Nepoznata ulica,residential,0.0
1385,pedestrian_crossing,dobro,4139,Nepoznata ulica,residential,0.0
1386,pedestrian_crossing,dobro,5088,Антуна Урбана,residential,0.0
1387,pedestrian_crossing,dobro,5102,Стевана Хладног,residential,0.0
1388,pedestrian_crossing,dobro,4997,Данила Киша,residential,0.0
1389,pedestrian_crossing,dobro,4975,Толстојева,residential,0.0
1389,pedestrian_crossing,dobro,4978,Толстојева,residential,0.0
1390,pedestrian_crossing,dobro,5015,Nepoznata ulica,service,0.0
1391,pedestrian_crossing,dobro,5021,Nepoznata ulica,service,0.0
1392,pedestrian_crossing,dobro,5031,Гогољева,residential,0.0
1393,pedestrian_crossing,dobro,5026,Мише Димитријевића,residential,0.0
1394,pedestrian_crossing,dobro,5020,Антона Чехова,residential,0.0
1395,pedestrian_crossing,dobro,5038,Стратимировићева,residential,0.0
1396,pedestrian_crossing,dobro,5019,Војводе Книћанина,residential,0.0
1397,pedestrian_crossing,dobro,5040,Браће Кркљуш,residential,0.0
1398,pedestrian_crossing,dobro,5037,Цара Душана,tertiary,0.0
1399,pedestrian_crossing,dobro,5032,Мише Димитријевића,residential,0.0
1400,pedestrian_crossing,dobro,5056,Гогољева,residential,0.0
1401,pedestrian_crossing,dobro,4999,Nepoznata ulica,service,0.0
1402,pedestrian_crossing,dobro,5040,Браће Кркљуш,residential,0.0
1403,pedestrian_crossing,dobro,5042,Лазе Нанчића,residential,0.0
1404,pedestrian_crossing,dobro,5042,Лазе Нанчића,residential,0.0
1405,pedestrian_crossing,dobro,5048,Стратимировићева,residential,0.0
1405,pedestrian_crossing,dobro,5049,Стратимировићева,residential,0.0
1406,pedestrian_crossing,dobro,5050,Лазе Нанчића,residential,0.0
1406,pedestrian_crossing,dobro,5051,Лазе Нанчића,residential,0.0
1407,pedestrian_crossing,dobro,5040,Браће Кркљуш,residential,0.0
1408,pedestrian_crossing,dobro,5000,Данила Киша,residential,0.0
1409,pedestrian_crossing,dobro,5000,Данила Киша,residential,0.0
1410,pedestrian_crossing,dobro,5196,Браће Рибникар,tertiary,0.0
1411,pedestrian_crossing,dobro,5196,Браће Рибникар,tertiary,0.0
1412,pedestrian_crossing,dobro,5022,Дожа Ђерђа,residential,0.0
1413,pedestrian_crossing,dobro,5056,Гогољева,residential,0.0
1414,pedestrian_crossing,dobro,5022,Дожа Ђерђа,residential,0.0
1415,pedestrian_crossing,dobro,5143,Nepoznata ulica,service,0.0
1416,pedestrian_crossing,dobro,5058,Nepoznata ulica,service,0.0
1417,pedestrian_crossing,dobro,5196,Браће Рибникар,tertiary,0.0
1418,pedestrian_crossing,dobro,5196,Браће Рибникар,tertiary,0.0
1419,pedestrian_crossing,dobro,5176,Браће Рибникар,tertiary,0.0
1420,pedestrian_crossing,dobro,5176,Браће Рибникар,tertiary,0.0
1421,pedestrian_crossing,dobro,5186,Браће Рибникар,tertiary,0.0
1422,pedestrian_crossing,dobro,5186,Браће Рибникар,tertiary,0.0
1423,pedestrian_crossing,dobro,5130,Nepoznata ulica,service,0.0
1424,pedestrian_crossing,dobro,5534,Данила Киша,residential,0.0
1425,pedestrian_crossing,dobro,5534,Данила Киша,residential,0.0
1426,pedestrian_crossing,dobro,5196,Браће Рибникар,tertiary,0.0
1427,pedestrian_crossing,dobro,4645,Илирска,residential,0.0
1428,pedestrian_crossing,dobro,4617,Косте Абрашевића,residential,0.0
1429,pedestrian_crossing,dobro,4662,Павлека Мишкине,residential,0.0
1430,pedestrian_crossing,dobro,5042,Лазе Нанчића,residential,0.0
1431,pedestrian_crossing,dobro,5042,Лазе Нанчића,residential,0.0
1432,pedestrian_crossing,dobro,5094,Вршачка,tertiary,0.0
1433,pedestrian_crossing,dobro,5262,Стевана Христића,residential,0.0
1434,pedestrian_crossing,dobro,5096,Футошки пут,secondary,0.0
1435,pedestrian_crossing,dobro,5096,Футошки пут,secondary,0.0
1436,pedestrian_crossing,dobro,5115,Футошки пут,secondary,0.0
1437,pedestrian_crossing,dobro,5115,Футошки пут,secondary,0.0
1438,pedestrian_crossing,dobro,5115,Футошки пут,secondary,4.856310436165937
1439,pedestrian_crossing,dobro,5091,Футошки пут,secondary,0.0
1440,pedestrian_crossing,dobro,5091,Футошки пут,secondary,0.0
1441,pedestrian_crossing,dobro,5100,Анђе Ранковић,residential,0.0
1442,pedestrian_crossing,dobro,5103,Nepoznata ulica,residential,0.0
1443,pedestrian_crossing,dobro,5088,Антуна Урбана,residential,0.0
1444,pedestrian_crossing,dobro,5088,Антуна Урбана,residential,0.0
1445,pedestrian_crossing,dobro,5100,Анђе Ранковић,residential,0.0
1446,pedestrian_crossing,dobro,4142,Nepoznata ulica,residential,0.0
1447,pedestrian_crossing,dobro,9081,Булевар Јована Дучића,tertiary,0.0
1448,pedestrian_crossing,dobro,9098,Булевар Јована Дучића,tertiary,0.0
1449,pedestrian_crossing,dobro,5251,Бате Бркића,tertiary,0.0
1450,pedestrian_crossing,dobro,5211,Анђе Ранковић,residential,0.0
1451,pedestrian_crossing,dobro,5122,Футошки пут,secondary,0.0
1452,pedestrian_crossing,dobro,5122,Футошки пут,secondary,0.0
1453,pedestrian_crossing,dobro,4661,Суботичка,residential,0.0
1454,pedestrian_crossing,dobro,5262,Стевана Христића,residential,0.0
1455,pedestrian_crossing,dobro,5215,Футошки пут,secondary,0.0
1456,pedestrian_crossing,dobro,5123,Булевар Слободана Јовановића,tertiary,0.0
1456,pedestrian_crossing,dobro,5238,Булевар Слободана Јовановића,tertiary,0.0
1457,pedestrian_crossing,dobro,5124,Булевар Слободана Јовановића,tertiary,0.0
1457,pedestrian_crossing,dobro,5234,Булевар Слободана Јовановића,tertiary,0.0
1458,pedestrian_crossing,dobro,5214,Футошки пут,secondary,0.0
1459,pedestrian_crossing,dobro,4064,Новосадски пут,primary,0.0
1460,pedestrian_crossing,dobro,9092,Саве Мркаља,residential,0.0
1461,pedestrian_crossing,dobro,4166,Раде Кондића,primary,0.0
1462,pedestrian_crossing,dobro,4167,Раде Кондића,primary,0.0
1463,stop,dobro,9165,Гусларска,residential,0.0
1464,pedestrian_crossing,dobro,4022,Обровачка,residential,0.0
1465,pedestrian_crossing,dobro,4101,Nepoznata ulica,service,0.0
1466,pedestrian_crossing,dobro,4101,Nepoznata ulica,service,0.0
1467,pedestrian_crossing,dobro,4104,Nepoznata ulica,service,0.0
1468,pedestrian_crossing,dobro,4104,Nepoznata ulica,service,0.0
1469,pedestrian_crossing,dobro,3796,Новосадска,residential,0.0
1470,pedestrian_crossing,dobro,4168,Раде Кондића,primary,0.0
1471,pedestrian_crossing,dobro,4186,Иве Лоле Рибара,primary,0.0
1472,pedestrian_crossing,dobro,4167,Раде Кондића,primary,0.0
1473,pedestrian_crossing,dobro,4184,Иве Лоле Рибара,primary,0.0
1474,pedestrian_crossing,dobro,9159,Атар 19,residential,0.0
1475,stop,dobro,9160,Велебитска,residential,0.0
1476,pedestrian_crossing,dobro,4112,Дунавска,residential,0.0
1477,pedestrian_crossing,dobro,4106,Новосадски пут,primary,0.0
1478,pedestrian_crossing,dobro,4106,Новосадски пут,primary,0.0
1479,pedestrian_crossing,dobro,4109,Александра Саше Поповића,residential,0.0
1480,stop,dobro,9161,Крајишка,residential,0.0
1481,pedestrian_crossing,dobro,4115,Новосадски пут,primary,0.0
1482,pedestrian_crossing,dobro,4108,Новосадски пут,primary,0.0
1483,pedestrian_crossing,dobro,4108,Новосадски пут,primary,0.0
1484,stop,dobro,9163,Абаџијска,residential,0.0
1485,pedestrian_crossing,dobro,9088,Новосадски пут,primary,0.0
1486,stop,dobro,9164,Рузмаринова,residential,0.0
1487,pedestrian_crossing,dobro,4172,Михајла Витковића,residential,0.0
1488,stop,dobro,9166,Љутице Богдана,residential,0.0
1489,pedestrian_crossing,dobro,4175,Сибињанин Јанка,residential,0.0
1490,stop,dobro,9167,Косовке Девојке,residential,0.0
1491,stop,dobro,9184,Милића Барјактара,residential,0.0
1492,stop,dobro,9191,Ивана Сенковића,residential,0.0
1493,pedestrian_crossing,dobro,4201,Иве Лоле Рибара,primary,0.0
1494,pedestrian_crossing,dobro,4204,Иве Лоле Рибара,primary,0.0
1495,pedestrian_crossing,dobro,4188,Иве Лоле Рибара,primary,0.0
1496,stop,dobro,9200,Радивоја Кораћа,residential,0.0
1497,stop,dobro,9285,Три багрема,residential,0.0
1498,pedestrian_crossing,dobro,4202,Иве Лоле Рибара,primary,0.0
1499,pedestrian_crossing,dobro,4177,Новосадски пут,primary,0.0
1500,stop,dobro,3971,Бранка Радичевића,residential,0.0
1501,pedestrian_crossing,dobro,3969,Раде Кондића,primary,0.0
1502,stop,dobro,3971,Бранка Радичевића,residential,0.0
1503,pedestrian_crossing,dobro,3962,Индустријска,residential,0.0
1504,pedestrian_crossing,dobro,3963,Раде Кондића,primary,0.0
1505,railway_crossing,dobro,9511,Nepoznata ulica,unclassified,462.25154400408144
1506,pedestrian_crossing,dobro,4219,Новосадски пут,primary,0.0
1507,pedestrian_crossing,dobro,4212,Новосадски пут,primary,0.0
1508,pedestrian_crossing,dobro,9155,Новосадски пут,primary,0.0
1509,pedestrian_crossing,dobro,9288,Соње Маринковић,residential,0.0
1510,pedestrian_crossing,dobro,4207,Иве Лоле Рибара,primary,0.0
1511,pedestrian_crossing,dobro,4207,Иве Лоле Рибара,primary,0.0
1512,pedestrian_crossing,dobro,9212,Сомборска рампа,residential,0.0
1513,pedestrian_crossing,dobro,9213,Сомборска рампа,residential,0.0
1514,pedestrian_crossing,dobro,9212,Сомборска рампа,residential,0.0
1515,pedestrian_crossing,dobro,9213,Сомборска рампа,residential,0.0
1516,stop,dobro,9239,Миће Поповића,residential,0.0
1517,pedestrian_crossing,dobro,5371,Браће Дроњак,residential,0.0
1518,pedestrian_crossing,dobro,9120,Булевар кнеза Милоша,primary,0.0
1518,pedestrian_crossing,dobro,9125,Булевар кнеза Милоша,primary,0.0
1519,stop,dobro,9103,Миливоја Живановића,residential,0.0
1520,pedestrian_crossing,dobro,9125,Булевар кнеза Милоша,primary,0.0
1521,pedestrian_crossing,dobro,9181,Иве Лоле Рибара,primary,0.0
1522,pedestrian_crossing,dobro,9181,Иве Лоле Рибара,primary,0.0
1523,pedestrian_crossing,dobro,4206,Иве Лоле Рибара,primary,0.0
1524,pedestrian_crossing,dobro,4206,Иве Лоле Рибара,primary,0.0
1525,pedestrian_crossing,dobro,9178,Иве Лоле Рибара,primary,0.0
1526,pedestrian_crossing,dobro,9177,Nepoznata ulica,residential,0.0
1527,pedestrian_crossing,dobro,9178,Иве Лоле Рибара,primary,0.0
1528,stop,dobro,9187,Михајла Пупина,residential,0.0
1529,pedestrian_crossing,dobro,9172,Ханелоре Ламхе,residential,0.0
1530,pedestrian_crossing,dobro,9121,Булевар кнеза Милоша,primary,0.0
1530,pedestrian_crossing,dobro,9127,Булевар кнеза Милоша,primary,0.0
1531,pedestrian_crossing,dobro,9123,Булевар Јована Дучића,tertiary,0.0
1531,pedestrian_crossing,dobro,9126,Булевар Јована Дучића,tertiary,0.0
1532,pedestrian_crossing,dobro,9236,Момчила Тапавице,residential,0.0
1533,pedestrian_crossing,dobro,9121,Булевар кнеза Милоша,primary,10.983856981917082
1534,pedestrian_crossing,dobro,9127,Булевар кнеза Милоша,primary,0.0
1535,pedestrian_crossing,dobro,5300,Nepoznata ulica,residential,0.0
1536,stop,dobro,9269,Слободана Селенића,residential,0.0
1537,pedestrian_crossing,dobro,9121,Булевар кнеза Милоша,primary,12.260678306456876
1538,pedestrian_crossing,dobro,5218,Nepoznata ulica,service,0.0
1539,pedestrian_crossing,dobro,5218,Nepoznata ulica,service,0.0
1540,pedestrian_crossing,dobro,5251,Бате Бркића,tertiary,0.0
1541,pedestrian_crossing,dobro,9087,Nepoznata ulica,residential,0.0
1542,pedestrian_crossing,dobro,9087,Nepoznata ulica,residential,0.0
1543,pedestrian_crossing,dobro,5101,Бате Бркића,tertiary,0.0
1543,pedestrian_crossing,dobro,5212,Бате Бркића,tertiary,0.0
1544,pedestrian_crossing,dobro,5212,Бате Бркића,tertiary,0.0
1545,pedestrian_crossing,dobro,5226,Анђе Ранковић,residential,0.0
1546,pedestrian_crossing,dobro,9110,Nepoznata ulica,service,0.0
1547,pedestrian_crossing,dobro,5228,Анђе Ранковић,residential,0.0
1547,pedestrian_crossing,dobro,5231,Анђе Ранковић,residential,0.0
1548,pedestrian_crossing,dobro,9110,Nepoznata ulica,service,0.0
1549,pedestrian_crossing,dobro,5231,Анђе Ранковић,residential,0.0
1549,pedestrian_crossing,dobro,5247,Анђе Ранковић,residential,0.0
1550,pedestrian_crossing,dobro,5251,Бате Бркића,tertiary,0.0
1551,pedestrian_crossing,dobro,5232,Анђе Ранковић,residential,0.0
1552,pedestrian_crossing,dobro,5251,Бате Бркића,tertiary,0.0
1553,pedestrian_crossing,dobro,5233,Бате Бркића,tertiary,0.0
1554,pedestrian_crossing,dobro,5232,Анђе Ранковић,residential,0.0
1554,pedestrian_crossing,dobro,5248,Анђе Ранковић,residential,0.0
1555,pedestrian_crossing,dobro,9079,Сомборска рампа,residential,0.0
1556,pedestrian_crossing,dobro,5233,Бате Бркића,tertiary,0.0
1556,pedestrian_crossing,dobro,5303,Бате Бркића,tertiary,0.0
